region_id,area_pixels,area_ha,hotspot_frequency_mean,mean_excess_heat_c,hotspot_score_mean,mean_night_cooling_c,cooling_deficit_c,centroid_y,centroid_x
420,271,24.39,0.41641855239868164,7.293087959289551,3.0316061973571777,8.19405746459961,0.02796287275850773,1503.361623616236,1036.9963099630995
421,95,8.549999999999999,0.3433448374271393,4.490792274475098,1.5392804145812988,4.949326515197754,2.086312770843506,1500.536842105263,394.63157894736844
422,1239,111.50999999999999,0.3898928463459015,5.0926923751831055,1.9766452312469482,8.283280372619629,0.08437094837427139,1515.144471347861,450.6150121065375
423,47,4.2299999999999995,0.3672882616519928,5.55571985244751,2.0287649631500244,8.547264099121094,0.0,1503.0212765957447,501.74468085106383
424,240,21.599999999999998,0.3783462345600128,6.33373498916626,2.3755602836608887,9.1898775100708,0.0,1511.8458333333333,560.4875
425,87,7.83,0.37145522236824036,7.688753604888916,2.8384408950805664,8.738950729370117,0.0,1506.7816091954023,845.5057471264367
426,103,9.27,0.32863521575927734,6.190206050872803,2.0321271419525146,9.070759773254395,0.0,1507.3495145631068,529.1067961165048
427,110,9.9,0.35872238874435425,6.351687908172607,2.276014804840088,6.714305877685547,0.23617032170295715,1506.581818181818,748.7272727272727
428,197,17.73,0.34023869037628174,8.21960163116455,2.7893736362457275,8.801247596740723,0.0,1515.1928934010152,861.0456852791879
429,25,2.25,0.31706562638282776,6.256983757019043,1.9830105304718018,8.598825454711914,0.0,1510.8,588.36
430,56,5.04,0.4525648057460785,5.993908405303955,2.6928718090057373,7.8607354164123535,0.0034734606742858887,1522.4642857142858,769.5714285714286
431,531,47.79,0.39385145902633667,4.849932670593262,1.9016708135604858,8.024085998535156,0.00031432369723916054,1542.8380414312617,485.4858757062147
432,1865,167.85,0.4867059290409088,6.17754602432251,3.0017101764678955,7.884054183959961,0.08248727768659592,1555.393565683646,784.9887399463807
433,87,7.83,0.40709182620048523,6.369259357452393,2.575222969055176,7.2584381103515625,0.0008568927878513932,1537.0459770114942,728.4827586206897
434,187,16.83,0.4038775563240051,5.865966796875,2.365230083465576,6.740485191345215,0.4405183792114258,1561.48128342246,756.096256684492
435,61,5.49,0.3545794188976288,4.773821830749512,1.6905118227005005,5.471517086029053,1.546826958656311,1562.360655737705,587.9180327868852
